6428,DISHTV.NS,DISH TV INDIA LIMITED,India,stock,100
6429,DIVISLAB.NS,DIVI'S LABORATORIES LIMITED,India,stock,100
6430,DLF.NS,DLF LTD.,India,stock,100
6431,DLINKINDIA.NS,D-LINK (INDIA) LIMITED,India,stock,100
6432,DOLPHINOFF.NS,DOLPHIN OFFSHORE ENTERPRISES INDIA LIMITED,India,stock,100
6433,DONEAR.NS,DONEAR INDUSTRIES LTD.,India,stock,100
6434,DPSCLTD.NS,INDIA POWER CORPORATION LIMITED,India,stock,100
6435,DPTL.NS,DHUNSERI PETROCHEM LTD.,India,stock,100
6436,DQE.NS,DQ ENTERTAINMENT INTERNATIONAL LIMITED,India,stock,100
6437,DRDATSONS.NS,DR. DATSON S LABS LIMITED,India,stock,100
6438,DREDGECORP.NS,DREDGING CORPORATION OF INDIA LIMITED,India,stock,100
6439,DRREDDY.NS,DR REDDY'S LABORATORIES LIMITED,India,stock,100
6440,DSKULKARNI.NS,D S KULKARNI DEVELOPERS LTD.,India,stock,100
6441,DSSL.NS,DYNACONS SYSTEMS AND SOLUTIONS LIMITED,India,stock,100
6442,DWARKESH.NS,DWARIKESH SUGAR INDUSTRIES LIMITED,India,stock,100
6443,DYNAMATECH.NS,DYNAMATIC TECHNOLOGIES LTD,India,stock,100
6444,DYNATECH.NS,DYNACONS TECHNOLOGIES LIMITED,India,stock,100
6445,EASTSILK.NS,EASTERN SILK INDUSTRIES LIMITED,India,stock,100
6446,EASUNREYRL.NS,EASUN REYROLLE LIMITED,India,stock,100
6447,ECEIND.NS,ECE INDUSTRIES LTD.,India,stock,100
6448,ECLERX.NS,ECLERX SERVICES LTD,India,stock,100
6449,EDL.NS,EMPEE DISTILLERIES LTD.,India,stock,100
6450,EDUCOMP.NS,EDUCOMP SOLUTIONS LTD.,India,stock,100
6451,EICHERMOT.NS,EICHER MOTORS LTD.,India,stock,100
6452,EIDPARRY.NS,E.I.D. PARRY (INDIA) LIMITED,India,stock,100
6453,EIHAHOTELS.NS,EIH ASSOCIATED HOTELS LTD.,India,stock,100
6454,EIHOTEL.NS,EIH LIMITED,India,stock,100
6455,EIMCOELECO.NS,EIMCO ELECON INDIA LIMITED,India,stock,100
6456,EKC.NS,EVEREST KANTO CYLINDER LTD.,India,stock,100
6457,ELDERPHARM.NS,ELDER PHARMACEUTICALS LIMITED,India,stock,100
6458,ELECON.NS,ELECON ENGINEERING COMPANY LTD,India,stock,100
6459,ELECTCAST.NS,ELECTROSTEEL CASTINGS LIMITED,India,stock,100
6460,ELECTHERM.NS,ELECTROTHERM (INDIA) LIMITED,India,stock,100
6461,ELGIEQUIP.NS,ELGI EQUIPMENTS LIMITED,India,stock,100
6462,ELGIRUBCO.NS,ELGI RUBBER COMPANY LIMITED,India,stock,100
6463,EMAMIINFRA.NS,EMAMI INFRASTRUCTURE LIMITED,India,stock,100
6464,EMAMILTD.NS,EMAMI LTD.,India,stock,100
6465,EMCO.NS,EMCO LIMITED,India,stock,100
6466,EMKAY.NS,EMKAY GLOBAL FINANCIAL SERVICES LIMITED,India,stock,100
6467,EMKAYTOOLS.NS,EMKAY TAPS AND CUTTING TOOLS LIMITED,India,stock,100
6468,EMMBI.NS,EMMBI INDUSTRIES LIMITED,India,stock,100
6469,ENERGYDEV.NS,ENERGY DEVELOPMENT COMPANY LIMITED,India,stock,100
6470,ENGINERSIN.NS,ENGINEERS INDIA LIMITED,India,stock,100
6471,ENIL.NS,ENTERTAINMENT NETWORK (INDIA) LIMITED,India,stock,100
6472,ENTEGRA.NS,ENTEGRA LTD.,India,stock,100
6473,EON.NS,EON ELECTRIC LTD.,India,stock,100
6474,EQRAMASTEEL.NS,RAMA STEEL TUBES LIMITED,India,stock,100
6475,ERAINFRA.NS,ERA INFRA ENGINEERING LIMITED,India,stock,100
6476,EROSMEDIA.NS,EROS INTERNATIONAL MEDIA LIMITED,India,stock,100
6477,ESABINDIA.NS,ESAB INDIA LIMITED,India,stock,100
6478,ESCORTS.NS,ESCORTS LIMITED,India,stock,100
6479,ESL.NS,ELECTROSTEEL STEELS LIMITED,India,stock,100
6480,ESSAROIL.NS,ESSAR OIL LIMITED,India,stock,100
6481,ESSARSHPNG.NS,ESSAR SHIPPING LIMITED,India,stock,100
6482,ESSDEE.NS,ESS DEE ALUMINIUM LIMITED,India,stock,100
6483,ESSELPACK.NS,ESSEL PROPACK LTD,India,stock,100
6484,ESTER.NS,ESTER INDUSTRIES LIMITED,India,stock,100
6485,EUROCERA.NS,EURO CERAMICS LIMITED,India,stock,100
6486,EUROMULTI.NS,EURO MULTIVISION LIMITED,India,stock,100
6487,EUROTEXIND.NS,EUROTEX INDUSTRIES & EXPORTS LTD.,India,stock,100
6488,EVEREADY.NS,EVEREADY INDUSTRIES INDIA LTD,India,stock,100
6489,EVERESTIND.NS,EVEREST INDUSTRIES LIMITED,India,stock,100
6490,EVERONN.NS,EVERONN EDUCATION LIMITED,India,stock,100
6491,EXCEL.NS,EXCEL REALTY N INFRA LIMITED,India,stock,100
6492,EXCELCROP.NS,EXCEL CROP CARE LIMITED,India,stock,100
6493,EXCELINDUS.NS,EXCEL INDUSTRIES LIMITED,India,stock,100
6494,EXIDEIND.NS,EXIDE INDUSTRIES LIMITED,India,stock,100
6495,FACT.NS,FERTILISERS & CHEMICALS TRAVANCORE LIMITED,India,stock,100
6496,FAGBEARING.NS,FAG BEARINGS INDIA LIMITED,India,stock,100
6497,FARMAXIND.NS,FARMAX INDIA LIMITED,India,stock,100
6498,FCEL.NS,FUTURE CONSUMER ENTERPRISE LIMITED,India,stock,100
6499,FCSSOFT.NS,FCS SOFTWARE SOLUTIONS LTD.,India,stock,100
6500,FDC.NS,FDC LIMITED,India,stock,100
6501,FEDDERLOYD.NS,FEDDERS LLOYD CORPORATION LIMITED,India,stock,100
6502,FIEMIND.NS,FIEM INDUSTRIES LIMITED,India,stock,100
6503,FILATEX.NS,FILATEX INDIA LIMITED,India,stock,100
6504,FINANTECH.NS,FINANCIAL TECHNOLOGIES (INDIA) LIMITED,India,stock,100
6505,FINCABLES.NS,FINOLEX CABLES LIMITED,India,stock,100
6506,FINPIPE.NS,FINOLEX INDUSTRIES LIMITED,India,stock,100
6507,FIRSTWIN.NS,FIRST WINNER INDUSTRIES LIMITED,India,stock,100
6508,FLEXITUFF.NS,FLEXITUFF INTERNATIONAL LIMITED,India,stock,100
6509,FMGOETZE.NS,FEDERAL-MOGUL GOETZE (INDIA) LIMITED,India,stock,100
6510,FMNL.NS,FUTURE MARKET NETWORKS LIMITED,India,stock,100
6511,FORTIS.NS,FORTIS HEALTHCARE LIMITED,India,stock,100
6512,FOSECOIND.NS,FOSECO INDIA LTD,India,stock,100
6513,FSL.NS,FIRSTSOURCE SOLUTIONS LIMITED,India,stock,100
6514,GABRIEL.NS,GABRIEL INDIA LIMITED,India,stock,100
6515,GAEL.NS,GUJARAT AMBUJA EXPORTS LIMITED,India,stock,100
6516,GAIL.NS,GAIL (INDIA) LIMITED,India,stock,100
6517,GAL.NS,GYSCOAL ALLOYS LIMITED,India,stock,100
6518,GALLANTT.NS,GALLANTT METAL LIMITED,India,stock,100
6519,GALLISPAT.NS,GALLANTT ISPAT LIMITED,India,stock,100
6520,GAMMNINFRA.NS,GAMMON INFRASTRUCTURE PROJECTS LTD.,India,stock,100
6521,GAMMONIND.NS,GAMMON INDIA LIMITED,India,stock,100
6522,GANDHITUBE.NS,GANDHI SPECIAL TUBES LTD.,India,stock,100
6523,GANESHHOUC.NS,GANESH HOUSING CORPORATION LIMITED,India,stock,100
6524,GANGOTRI.NS,GANGOTRI TEXTILES LTD.,India,stock,100
6525,GARDENSILK.NS,GARDEN SILK MILLS LTD,India,stock,100
6526,GARWALLROP.NS,GARWARE-WALL ROPES LIMITED,India,stock,100
6527,GATI.NS,GATI LTD.,India,stock,100
6528,GAYAPROJ.NS,GAYATRI PROJECTS LTD.,India,stock,100
6529,GDL.NS,GATEWAY DISTRIPARKS LIMITED,India,stock,100
6530,GEECEE.NS,GEECEE VENTURES LIMITED,India,stock,100
6531,GEINDSYS.NS,GEI INDUSTRIAL SYSTEMS LTD.,India,stock,100
6532,GEMINI.NS,GEMINI COMMUNICATION LIMITED,India,stock,100
6533,GENESYS.NS,GENESYS INTERNATIONAL CORPORATION LIMITED,India,stock,100
6534,GENUSPOWER.NS,GENUS POWER INFRASTRUCTURES LTD.,India,stock,100
6535,GEOMETRIC.NS,GEOMETRIC LIMITED,India,stock,100
6536,GESHIP.NS,GREAT EASTERN SHIPPING COMPANY LTD. (THE),India,stock,100
6537,GHCL.NS,GHCL LIMITED,India,stock,100
6538,GILLANDERS.NS,GILLANDERS ARBUTHNOT & CO. LTD.,India,stock,100
6539,GILLETTE.NS,GILLETTE INDIA LIMITED,India,stock,100
6540,GINNIFILA.NS,GINNI FILAMENTS LIMITED,India,stock,100
6541,GIPCL.NS,GUJARAT INDUSTRIES POWER COMPANY LIMITED,India,stock,100
6542,GISOLUTION.NS,G I ENGINEERING SOLUTIONS LTD.,India,stock,100
6543,GITANJALI.NS,GITANJALI GEMS LTD.,India,stock,100
6544,GKWLIMITED.NS,GKW LIMITED,India,stock,100
6545,GLAXO.NS,GLAXOSMITHKLINE PHARMACEUTICALS LIMITED,India,stock,100
6546,GLENMARK.NS,GLENMARK PHARMACEUTICALS LTD,India,stock,100
6547,GLOBALVECT.NS,GLOBAL VECTRA HELICORP LIMITED,India,stock,100
6548,GLOBOFFS.NS,GLOBAL OFFSHORE SERVICES LIMITED,India,stock,100
6549,GLOBUSSPR.NS,GLOBUS SPIRITS LTD,India,stock,100
6550,GLODYNE.NS,GLODYNE TECHNOSERVE LIMITED,India,stock,100
6551,GMBREW.NS,G.M.BREWERIES LTD,India,stock,100
6552,GMDCLTD.NS,GUJARAT MINERAL DEVELOPMENT CORPORATION LTD,India,stock,100
6553,GMRINFRA.NS,GMR INFRASTRUCTURE LIMITED,India,stock,100
6554,GNFC.NS,GUJARAT NARMADA VALLEY FERTILIZERS AND CHEMICALS LIMITED,India,stock,100
6555,GOACARBON.NS,GOA CARBON LIMITED,India,stock,100
6556,GODFRYPHLP.NS,GODFREY PHILLIPS INDIA LIMITED,India,stock,100
6557,GODREJCP.NS,GODREJ CONSUMER PRODUCTS LTD,India,stock,100
6558,GODREJIND.NS,GODREJ INDUSTRIES LIMITED,India,stock,100
6559,GODREJPROP.NS,GODREJ PROPERTIES LIMITED,India,stock,100
6560,GOENKA.NS,GOENKA DIAMOND & JEWELS LIMITED,India,stock,100
6561,GOKEX.NS,GOKALDAS EXPORTS LTD.,India,stock,100
6562,GOKUL.NS,GOKUL REFOILS & SOLVENT LTD,India,stock,100
6563,GOLDENTOBC.NS,GOLDEN TOBACCO LIMITED,India,stock,100
6564,GOLDIAM.NS,GOLDIAM INTERNATIONAL LIMITED,India,stock,100
6565,GOLDINFRA.NS,GOLDSTONE INFRATECH LIMITED,India,stock,100
6566,GOLDTECH.NS,GOLDSTONE TECHNOLOGIES LTD.,India,stock,100
6567,GPIL.NS,GODAWARI POWER & ISPAT LTD.,India,stock,100
6568,GPPL.NS,GUJARAT PIPAVAV PORT LIMITED,India,stock,100
6569,GRANULES.NS,GRANULES INDIA LTD.,India,stock,100
6570,GRAPHITE.NS,GRAPHITE INDIA LIMITED,India,stock,100
6571,GRASIM.NS,GRASIM INDUSTRIES LIMITED,India,stock,100
6572,GRAVITA.NS,GRAVITA INDIA LIMITED,India,stock,100
6573,GREAVESCOT.NS,GREAVES COTTON LIMITED,India,stock,100
6574,GREENFIRE.NS,GREEN FIRE AGRI COMMODITIES LIMITED,India,stock,100
6575,GREENPLY.NS,GREENPLY INDUSTRIES LTD,India,stock,100
6576,GREENPOWER.NS,ORIENT GREEN POWER COMPANY LIMITED,India,stock,100
6577,GRINDWELL.NS,GRINDWELL NORTON LTD,India,stock,100
6578,GSCLCEMENT.NS,GUJARAT SIDHEE CEMENT LIMITED,India,stock,100
6579,GSFC.NS,GUJARAT STATE FERTILIZERS & CHEMICALS LTD.,India,stock,100
6580,GSKCONS.NS,GLAXOSMITHKLINE CONSUMER HEALTHCARE LIMITED,India,stock,100
6581,GSPL.NS,GUJARAT STATE PETRONET LIMITED,India,stock,100
6582,GSS.NS,GSS INFOTECH LIMITED,India,stock,100
6583,GTL.NS,GTL LIMITED,India,stock,100
6584,GTLINFRA.NS,GTL INFRASTRUCTURE LIMITED,India,stock,100
6585,GTNIND.NS,GTN INDUSTRIES LIMITED,India,stock,100
6586,GTNTEX.NS,GTN TEXTILES LIMITED,India,stock,100
6587,GTOFFSHORE.NS,GOL OFFSHORE LIMITED,India,stock,100
6588,GUFICBIO.NS,GUFIC BIOSCIENCES LIMITED,India,stock,100
6589,GUJALKALI.NS,GUJARAT ALKALIES AND CHEMICALS LIMITED,India,stock,100
6590,GUJAPOLLO.NS,GUJARAT APOLLO INDUSTRIES LTD.,India,stock,100
6591,GUJFLUORO.NS,GUJARAT FLUOROCHEMICALS LIMITED,India,stock,100
6592,GUJNRECOKE.NS,GUJARAT NRE COKE LIMITED,India,stock,100
6593,GULFCORP.NS,GOCL CORPORATION LIMITED,India,stock,100
6594,GULFPETRO.NS,GP PETROLEUMS LIMITED,India,stock,100
6595,GVKPIL.NS,GVK POWER & INFRASTRUCTURE LIMITED,India,stock,100
6596,HALONIX.NS,PHOENIX LAMPS LIMITED,India,stock,100
6597,HANUNG.NS,HANUNG TOYS & TEXTILES LTD.,India,stock,100
6598,HARITASEAT.NS,HARITA SEATING SYSTEMS LTD.,India,stock,100
6599,HARRMALAYA.NS,HARRISONS MALAYALAM LIMITED,India,stock,100
6600,HATHWAY.NS,HATHWAY CABLE & DATACOM LIMITED,India,stock,100
6601,HAVELLS.NS,HAVELLS INDIA LIMITED,India,stock,100
6602,HBLPOWER.NS,HBL POWER SYSTEMS LTD.,India,stock,100
6603,HCC.NS,HINDUSTAN CONSTRUCTION COMPANY LIMITED,India,stock,100
6604,HCIL.NS,HIMADRI CHEMICALS & INDUSTRIES LTD.,India,stock,100
6605,HCL-INSYS.NS,HCL INFOSYSTEMS LTD,India,stock,100
6606,HCLTECH.NS,HCL TECHNOLOGIES LIMITED,India,stock,100
6607,HDFC.NS,HOUSING DEVELOPMENT FINANCE CORPORATION LIMITED,India,stock,100
6608,HDIL.NS,HOUSING DEVELOPMENT & INFRASTRUCTURE LTD.,India,stock,100
6609,HEG.NS,HEG LTD,India,stock,100
6610,HEIDELBERG.NS,HEIDELBERGCEMENT INDIA LIMITED,India,stock,100
6611,HELIOSMATH.NS,HELIOS & MATHESON INFORMATION TECHNOLOGY LTD,India,stock,100
6612,HERCULES.NS,HERCULES HOISTS LIMITED,India,stock,100
6613,HERITGFOOD.NS,HERITAGE FOODS LIMITED,India,stock,100
6614,HEROMOTOCO.NS,HERO MOTOCORP LIMITED,India,stock,100
6615,HEXATRADEX.NS,HEXA TRADEX LIMITED,India,stock,100
6616,HEXAWARE.NS,HEXAWARE TECHNOLOGIES LTD,India,stock,100
6617,HFCL.NS,HIMACHAL FUTURISTIC COMMUNICATIONS LIMITED,India,stock,100
6618,HGS.NS,HINDUJA GLOBAL SOLUTIONS LIMITED,India,stock,100
6619,HIKAL.NS,HIKAL LIMITED,India,stock,100
6620,HILTON.NS,HILTON METAL FORGING LIMITED,India,stock,100
6621,HIMATSEIDE.NS,HIMATSINGKA SEIDE LIMITED,India,stock,100
6622,HINDCOMPOS.NS,HINDUSTAN COMPOSITES LTD,India,stock,100
6623,HINDCOPPER.NS,HINDUSTAN COPPER LIMITED,India,stock,100
6624,HINDDORROL.NS,HINDUSTAN DORR - OLIVER LTD,India,stock,100
6625,HINDMOTORS.NS,HINDUSTAN MOTORS LIMITED,India,stock,100
6626,HINDNATGLS.NS,HINDUSTHAN NATIONAL GLASS & INDUSTRIES LTD,India,stock,100
6627,HINDOILEXP.NS,HINDUSTAN OIL EXPLORATION COMPANY LTD,India,stock,100
6628,HINDPETRO.NS,HINDUSTAN PETROLEUM CORPORATION LIMITED,India,stock,100
6629,HINDSYNTEX.NS,HIND SYNTEX LTD.,India,stock,100
6630,HINDUJAFO.NS,HINDUJA FOUNDRIES LIMITED,India,stock,100
6631,HINDUJAVEN.NS,HINDUJA VENTURES LIMITED,India,stock,100
6632,HINDUNILVR.NS,HINDUSTAN UNILEVER LIMITED,India,stock,100
6633,HINDZINC.NS,HINDUSTAN ZINC LIMITED,India,stock,100
6634,HIRECT.NS,HIND RECTIFIERS LIMITED,India,stock,100
6635,HITACHIHOM.NS,HITACHI HOME AND LIFE SOLUTIONS (INDIA) LIMITED,India,stock,100
6636,HITECHGEAR.NS,HI-TECH GEARS LTD.,India,stock,100
6637,HITECHPLAS.NS,HITECH PLAST LIMITED,India,stock,100
6638,HMT.NS,HMT LIMITED,India,stock,100
6639,HMVL.NS,HINDUSTAN MEDIA VENTURES LTD.,India,stock,100
6640,HOCL.NS,HINDUSTAN ORGANIC CHEMICALS LTD,India,stock,100
6641,HONAUT.NS,HONEYWELL AUTOMATION INDIA LIMITED,India,stock,100
6642,HONDAPOWER.NS,HONDA SIEL POWER PRODUCTS LIMITED,India,stock,100
6643,HOTELEELA.NS,HOTEL LEELA VENTURE LIMITED,India,stock,100
6644,HOTELRUGBY.NS,HOTEL RUGBY LTD.,India,stock,100
6645,HOVS.NS,HOV SERVICES LIMITED,India,stock,100
6646,HSIL.NS,HSIL LIMITED,India,stock,100
6647,HTMEDIA.NS,HT MEDIA LIMITED,India,stock,100
6648,HUBTOWN.NS,HUBTOWN LIMITED,India,stock,100
6649,HYDRBADIND.NS,HIL LIMITED,India,stock,100
6650,IBIPL.NS,RATTANINDIA INFRASTRUCTURE LIMITED,India,stock,100
6651,IBPOW.NS,RATTANINDIA POWER LTD.,India,stock,100
6652,IBREALEST.NS,INDIABULLS REAL ESTATE LIMITED,India,stock,100
6653,IBVENTURES.NS,INDIABULLS SECURITIES LIMITED,India,stock,100
6654,IBWSL.NS,INDIABULLS WHOLESALE SERVICES LIMITED,India,stock,100
6655,ICIL.NS,INDO COUNT INDUSTRIES LTD,India,stock,100
6656,ICRA.NS,ICRA LTD.,India,stock,100
6657,ICSA.NS,ICSA (INDIA) LTD,India,stock,100
6658,IDEA.NS,IDEA CELLULAR LIMITED,India,stock,100
6659,IDFC.NS,IDFC LIMITED,India,stock,100
6660,IFBAGRO.NS,IFB AGRO INDUSTRIES LTD.,India,stock,100
6661,IFBIND.NS,IFB INDUSTRIES LTD.,India,stock,100
6662,IFCI.NS,IFCI LIMITED,India,stock,100
6663,IFGLREFRAC.NS,IFGL REFRACTORIES LTD.,India,stock,100
6664,IGARASHI.NS,IGARASHI MOTORS INDIA LIMITED,India,stock,100
6665,IGL.NS,INDRAPRASTHA GAS LIMITED,India,stock,100
6666,IGPL.NS,IG PETROCHEMICALS LTD.,India,stock,100
6667,IITL.NS,INDUSTRIAL INVESTMENT TRUST LIMITED,India,stock,100
6668,IL&FSENGG.NS,IL&FS ENGINEERING AND CONSTRUCTION COMPANY LIMITED,India,stock,100
6669,IL&FSTRANS.NS,IL&FS TRANSPORTATION NETWORKS LTD.,India,stock,100
6670,IMFA.NS,INDIAN METALS & FERRO ALLOYS LTD,India,stock,100
6671,IMPAL.NS,INDIA MOTOR PARTS & ACCESSORIES LTD.,India,stock,100
6672,IMPEXFERRO.NS,IMPEX FERRO TECH LTD.,India,stock,100
6673,INDHOTEL.NS,THE INDIAN HOTELS COMPANY LIMITED,India,stock,100
6674,INDIACEM.NS,INDIA CEMENTS LIMITED,India,stock,100
6675,INDIAGLYCO.NS,INDIA GLYCOLS LIMITED,India,stock,100
6676,INDIANB.NS,INDIAN BANK,India,stock,100
6677,INDIANCARD.NS,INDIAN CARD CLOTHING CO LTD,India,stock,100
6678,INDIANHUME.NS,INDIAN HUME PIPE CO. LTD.,India,stock,100
6679,INDIGO.NS,INTERGLOBE AVIATION LIMITED,India,stock,100
6680,INDLMETER.NS,IMP POWERS LTD.,India,stock,100
6681,INDNIPPON.NS,INDIA NIPPON ELECTRICALS LIMITED,India,stock,100
6682,INDOCO.NS,INDOCO REMEDIES LIMITED,India,stock,100
6683,INDORAMA.NS,INDO RAMA SYNTHETICS (I) LTD,India,stock,100
6684,INDOSOLAR.NS,INDOSOLAR LIMITED,India,stock,100
6685,INDOTECH.NS,INDO TECH TRANSFORMERS LIMITED,India,stock,100
6686,INDOTHAI.NS,INDO THAI SECURITIES LIMITED,India,stock,100
6687,INDOWIND.NS,INDOWIND ENERGY LIMITED,India,stock,100
6688,INDRAMEDCO.NS,INDRAPRASTHA MEDICAL CORPORATION LIMITED,India,stock,100
6689,INDSWFTLAB.NS,IND-SWIFT LABORATORIES LIMITED,India,stock,100
6690,INDSWFTLTD.NS,IND-SWIFT LIMITED,India,stock,100
6691,INDTERRAIN.NS,INDIAN TERRAIN FASHIONS LIMITED,India,stock,100
6692,INDUSFILA.NS,INDUS FILA LIMITED,India,stock,100
6693,INFINITE.NS,INFINITE COMPUTER SOLUTIONS (INDIA) LTD.,India,stock,100
6694,INFOMEDIA.NS,INFOMEDIA PRESS LIMITED,India,stock,100
6695,INFY.NS,INFOSYS LIMITED,India,stock,100
6696,INGERRAND.NS,INGERSOLL-RAND (INDIA) LIMITED,India,stock,100
6697,INNOIND.NS,INNOVENTIVE INDUSTRIES LIMITED,India,stock,100
6698,INOXLEISUR.NS,INOX LEISURE LTD.,India,stock,100
6699,INSECTICID.NS,INSECTICIDES (INDIA) LIMITED,India,stock,100
6700,INVENTURE.NS,INVENTURE GROWTH AND SECURITIES LIMITED,India,stock,100
6701,IOC.NS,INDIAN OIL CORPORATION LIMITED,India,stock,100
6702,IOLCP.NS,IOL CHEMICALS AND PHARMACEUTICALS LTD.,India,stock,100
6703,IPAPPM.NS,INTERNATIONAL PAPER APPM LIMITED,India,stock,100
6704,IPCALAB.NS,IPCA LABORATORIES LIMITED,India,stock,100
6705,IRB.NS,IRB INFRASTRUCTURE DEVELOPERS LTD.,India,stock,100
6706,ISFT.NS,INTRASOFT TECHNOLOGIES LIMITED,India,stock,100
6707,ISMTLTD.NS,ISMT LIMITED,India,stock,100
6708,ITC.NS,ITC LIMITED,India,stock,100
6709,ITCMMINFRA.NS,CMM INFRAPROJECTS LIMITED,India,stock,100
6710,ITDCEM.NS,ITD CEMENTATION INDIA LTD.,India,stock,100
6711,ITELITE.NS,ELITE CONDUCTORS LIMITED,India,stock,100
6712,ITFROGCELL.NS,FROG CELLSAT LIMITED,India,stock,100
6713,ITHECINFRA.NS,HEC INFRA PROJECTS LIMITED,India,stock,100
6714,ITI.NS,ITI LIMITED,India,stock,100
6715,ITINFOBEANS.NS,INFOBEANS TECHNOLOGIES LIMITED,India,stock,100
6716,ITMCSL.NS,MAHAVEER COTTS STRINGS LIMITED,India,stock,100
6717,ITMRO.NS,M.R. ORGANISATION LIMITED,India,stock,100
6718,ITNEO.NS,NEOPOLITAN PIZZA LIMITED,India,stock,100
6719,ITQVC.NS,QVC REALTY CO. LIMITED,India,stock,100
6720,ITSURAJCROP.NS,SURAJ CROPSCIENCES LIMITED,India,stock,100
6721,IVC.NS,IL & FS INVESTMENT MANAGERS LIMITED,India,stock,100
6722,IVP.NS,IVP LTD.,India,stock,100
6723,IVRCLINFRA.NS,IVRCL LIMITED,India,stock,100
6724,JAGRAN.NS,JAGRAN PRAKASHAN LTD.,India,stock,100
6725,JAGSNPHARM.NS,JAGSONPAL PHARMACEUTICALS LIMITED,India,stock,100
6726,JAIBALAJI.NS,JAI BALAJI INDUSTRIES LTD.,India,stock,100
6727,JAICORPLTD.NS,JAI CORP LIMITED,India,stock,100
6728,JAIHINDPRO.NS,JAIHIND PROJECTS LIMITED,India,stock,100
6729,JAINSTUDIO.NS,JAIN STUDIOS LIMITED,India,stock,100
6730,JAMNAAUTO.NS,JAMNA AUTO INDUSTRIES LIMITED,India,stock,100
6731,JAYAGROGN.NS,JAYANT AGRO ORGANICS LIMITED,India,stock,100
6732,JAYBARMARU.NS,JAY BHARAT MARUTI LTD,India,stock,100
6733,JAYNECOIND.NS,JAYASWALS NECO INDUSTRIES LIMITED,India,stock,100
6734,JAYSREETEA.NS,JAYSHREE TEA & INDUSTRIES LTD,India,stock,100
6735,JBCHEPHARM.NS,J B CHEMICALS & PHARMACEUTICALS LIMITED,India,stock,100
6736,JBFIND.NS,JBF INDUSTRIES LIMITED,India,stock,100
6737,JBMA.NS,JBM AUTO LIMITED,India,stock,100
6738,JCTEL.NS,JCT ELECTRONICS LIMITED,India,stock,100
6739,JENSONICOL.NS,JENSON & NICHOLSON (INDIA) LTD,India,stock,100
6740,JETAIRWAYS.NS,JET AIRWAYS (INDIA) LIMITED,India,stock,100
6741,JHS.NS,JHS SVENDGAARD LABORATORIES LIMITED,India,stock,100
6742,JIKIND.NS,JIK INDUSTRIES LTD.,India,stock,100
6743,JINDALPHOT.NS,JINDAL PHOTO LTD.,India,stock,100
6744,JINDALPOLY.NS,JINDAL POLY FILMS LIMITED,India,stock,100
6745,JINDALSAW.NS,JINDAL SAW LIMITED,India,stock,100
6746,JINDALSTEL.NS,JINDAL STEEL & POWER LIMITED,India,stock,100
6747,JINDCOT.NS,JINDAL COTEX LIMITED,India,stock,100
6748,JINDRILL.NS,JINDAL DRILLING & INDUSTRIES LTD,India,stock,100
6749,JINDWORLD.NS,JINDAL WORLDWIDE LTD.,India,stock,100
6750,JISLJALEQS.NS,JAIN IRRIGATION SYSTEMS LTD,India,stock,100
6751,JKCEMENT.NS,J.K. CEMENT LIMITED,India,stock,100
6752,JKIL.NS,J. KUMAR INFRAPROJECTS LTD.,India,stock,100
6753,JKLAKSHMI.NS,JK LAKSHMI CEMENT LTD.,India,stock,100
6754,JKPAPER.NS,JK PAPER LIMITED,India,stock,100
6755,JKTYRE.NS,JK TYRE & INDUSTRIES LIMITED,India,stock,100
6756,JMCPROJECT.NS,JMC PROJECTS (INDIA) LIMITED,India,stock,100
6757,JMFINANCIL.NS,JM FINANCIAL LIMITED,India,stock,100
6758,JMTAUTOLTD.NS,JMT AUTO LIMITED,India,stock,100
6759,JOCIL.NS,JOCIL LIMITED,India,stock,100
6760,JPASSOCIAT.NS,JAIPRAKASH ASSOCIATES LIMITED,India,stock,100
6761,JPINFRATEC.NS,JAYPEE INFRATECH LIMITED,India,stock,100
6762,JPPOWER.NS,JAIPRAKASH POWER VENTURES LIMITED,India,stock,100
6763,JSL.NS,JINDAL STAINLESS LIMITED,India,stock,100
6764,JSWENERGY.NS,JSW ENERGY LIMITED,India,stock,100
6765,JSWHL.NS,JSW HOLDINGS LIMITED,India,stock,100
6766,JSWSTEEL.NS,JSW STEEL LIMITED,India,stock,100
6767,JUBILANT.NS,JUBILANT LIFE SCIENCES LIMITED,India,stock,100
6768,JUBLFOOD.NS,JUBILANT FOODWORKS LIMITED,India,stock,100
6769,JUBLINDS.NS,JUBILANT INDUSTRIES LTD.,India,stock,100
6770,JUPITER.NS,JUPITER BIOSCIENCE LIMITED,India,stock,100
6771,JVLAGRO.NS,JVL AGRO INDUSTRIES LTD.,India,stock,100
6772,JYOTHYLAB.NS,JYOTHY LABORATORIES LTD.,India,stock,100
6773,JYOTISTRUC.NS,JYOTI STRUCTURES LIMITED,India,stock,100
6774,KABRAEXTRU.NS,KABRA EXTRUSIONTECHNIK LTD,India,stock,100
6775,KAJARIACER.NS,KAJARIA CERAMICS LIMITED,India,stock,100
6776,KAKATCEM.NS,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD,India,stock,100
6777,KALINDEE.NS,KALINDEE RAIL NIRMAN (ENGINEERS) LIMITED,India,stock,100
6778,KALPATPOWR.NS,KALPATARU POWER TRANSMISSION LIMITED,India,stock,100
